Symbol,Type,Quantity,Price,Value,Fees,Date
ETH,Staking reward,0.00011293,,,,"May 27, 2023, 12:17:05 AM"
ETH,Staking reward,0.00001178,,,,"May 27, 2023, 12:35:45 AM"
ETH,Staking reward,0.00010192,,,,"May 27, 2023, 4:20:19 PM"
ETH,Staking reward,0.00009449,,,,"May 27, 2023, 6:16:22 PM"
ETH,Staking reward,0.0001142,,,,"May 27, 2023, 8:10:38 PM"
ETH,Staking reward,0.00010556,,,,"May 27, 2023, 10:01:44 PM"
ETH,Staking reward,0.00010288,,,,"May 27, 2023, 11:50:23 PM"
ETH,Staking reward,0.0000105,,,,"May 28, 2023, 12:38:03 AM"
ETH,Staking reward,0.00010712,,,,"May 28, 2023, 2:07:48 AM"
ETH,Staking reward,0.00011514,,,,"May 28, 2023, 4:01:03 AM"
ETH,Staking reward,0.00012235,,,,"May 28, 2023, 5:53:29 AM"
ETH,Staking reward,0.00010762,,,,"May 28, 2023, 7:44:34 AM"
ETH,Staking reward,0.00010913,,,,"May 28, 2023, 9:33:25 AM"
ETH,Staking reward,0.00012107,,,,"May 28, 2023, 11:27:27 AM"
ETH,Staking reward,0.00012825,,,,"May 28, 2023, 1:17:59 PM"
ETH,Staking reward,0.00010576,,,,"May 28, 2023, 3:12:03 PM"
ETH,Staking reward,0.00011444,,,,"May 28, 2023, 5:04:53 PM"
ETH,Staking reward,0.0001071,,,,"May 28, 2023, 8:19:24 PM"
ETH,Staking reward,0.00012255,,,,"May 28, 2023, 10:10:46 PM"
ETH,Staking reward,0.0001092,,,,"May 28, 2023, 11:56:21 PM"
ETH,Staking reward,0.00000971,,,,"May 29, 2023, 12:52:03 AM"
ETH,Staking reward,0.00010602,,,,"May 29, 2023, 2:08:45 AM"
ETH,Staking reward,0.00011787,,,,"May 29, 2023, 3:55:05 AM"
ETH,Staking reward,0.00012679,,,,"May 29, 2023, 5:40:54 AM"
ETH,Staking reward,0.00011374,,,,"May 29, 2023, 7:22:05 AM"
ETH,Staking reward,0.00011726,,,,"May 29, 2023, 8:59:45 AM"
ETH,Staking reward,0.00011072,,,,"May 29, 2023, 10:39:35 AM"
ETH,Staking reward,0.00010407,,,,"May 29, 2023, 12:22:41 PM"
ETH,Staking reward,0.00011112,,,,"May 29, 2023, 2:38:58 PM"
ETH,Staking reward,0.00011125,,,,"May 29, 2023, 5:59:46 PM"
ETH,Staking reward,0.00010114,,,,"May 29, 2023, 7:28:58 PM"
ETH,Staking reward,0.00010283,,,,"May 29, 2023, 9:02:55 PM"
ETH,Staking reward,0.00011299,,,,"May 29, 2023, 10:29:59 PM"
ETH,Staking reward,0.00011864,,,,"May 29, 2023, 11:53:20 PM"
ETH,Staking reward,0.0000091,,,,"May 30, 2023, 1:04:26 AM"
ETH,Staking reward,0.00010865,,,,"May 30, 2023, 1:36:27 AM"
ETH,Staking reward,0.00009918,,,,"May 30, 2023, 2:55:32 AM"
ETH,Staking reward,0.00010744,,,,"May 30, 2023, 4:10:59 AM"
ETH,Staking reward,0.00010728,,,,"May 30, 2023, 3:02:35 PM"
ETH,Staking reward,0.00011267,,,,"May 30, 2023, 4:31:31 PM"
ETH,Staking reward,0.00011245,,,,"May 30, 2023, 6:04:01 PM"
ETH,Staking reward,0.00012467,,,,"May 30, 2023, 7:25:27 PM"
ETH,Staking reward,0.00010541,,,,"May 30, 2023, 8:27:55 PM"
ETH,Staking reward,0.00010995,,,,"May 30, 2023, 9:27:17 PM"
ETH,Staking reward,0.00010127,,,,"May 30, 2023, 11:43:49 PM"
ETH,Staking reward,0.0000115,,,,"May 31, 2023, 1:07:04 AM"
ETH,Staking reward,0.00001499,,,,"Jun 1, 2023, 1:06:19 AM"
ETH,Staking reward,0.00024837,,,,"Jun 1, 2023, 1:39:58 AM"
ETH,Staking reward,0.00033401,,,,"Jun 1, 2023, 1:25:37 PM"
ETH,Staking reward,0.00000214,,,,"Jun 1, 2023, 2:09:19 PM"
ETH,Staking reward,0.00014318,,,,"Jun 1, 2023, 2:48:28 PM"
ETH,Staking reward,0.00028646,,,,"Jun 1, 2023, 4:59:21 PM"
ETH,Staking reward,0.00000926,,,,"Jun 1, 2023, 5:44:57 PM"
ETH,Staking reward,0.0000709,,,,"Jun 1, 2023, 6:26:12 PM"
ETH,Staking reward,0.00011716,,,,"Jun 1, 2023, 6:58:56 PM"
ETH,Staking reward,0.00000998,,,,"Jun 1, 2023, 7:57:20 PM"
ETH,Staking reward,0.00028821,,,,"Jun 1, 2023, 8:25:18 PM"
ETH,Staking reward,0.00000059,,,,"Jun 1, 2023, 8:53:06 PM"
ETH,Staking reward,0.00019643,,,,"Jun 1, 2023, 9:19:45 PM"
ETH,Staking reward,0.00000058,,,,"Jun 1, 2023, 10:47:17 PM"
ETH,Staking reward,0.00033204,,,,"Jun 1, 2023, 11:12:03 PM"
ETH,Staking reward,0.00000058,,,,"Jun 1, 2023, 11:36:58 PM"
ETH,Staking reward,0.00016639,,,,"Jun 2, 2023, 12:10:27 AM"
ETH,Staking reward,0.00001442,,,,"Jun 2, 2023, 12:32:29 AM"
ETH,Staking reward,0.00001616,,,,"Jun 2, 2023, 12:46:40 AM"
ETH,Staking reward,0.00030518,,,,"Jun 2, 2023, 1:55:11 PM"
ETH,Staking reward,0.00021777,,,,"Jun 2, 2023, 2:38:03 PM"
ETH,Staking reward,0.00047403,,,,"Jun 2, 2023, 5:01:23 PM"
ETH,Staking reward,0.00000204,,,,"Jun 2, 2023, 5:43:57 PM"
ETH,Staking reward,0.0003368,,,,"Jun 2, 2023, 8:07:34 PM"
ETH,Staking reward,0.00013288,,,,"Jun 2, 2023, 8:42:21 PM"
ETH,Staking reward,0.00047525,,,,"Jun 2, 2023, 11:01:37 PM"
ETH,Staking reward,0.00001616,,,,"Jun 2, 2023, 11:30:30 PM"
ETH,Staking reward,0.00001078,,,,"Jun 3, 2023, 1:02:35 AM"
ETH,Staking reward,0.00024515,,,,"Jun 3, 2023, 1:57:56 AM"
ETH,Staking reward,0.00024045,,,,"Jun 3, 2023, 2:23:32 AM"
ETH,Staking reward,0.00041336,,,,"Jun 3, 2023, 5:02:48 AM"
ETH,Staking reward,0.00007704,,,,"Jun 3, 2023, 5:27:40 AM"
ETH,Staking reward,0.00044002,,,,"Jun 4, 2023, 12:58:50 AM"
ETH,Staking reward,0.00005283,,,,"Jun 5, 2023, 1:02:26 AM"
ETH,Staking reward,0.00002567,,,,"Jun 6, 2023, 12:43:54 AM"
ETH,Staking reward,0.00000533,,,,"Jun 7, 2023, 1:24:47 AM"
ETH,Staking reward,0.00000567,,,,"Jun 8, 2023, 1:03:06 AM"
ETH,Staking reward,0.00041251,,,,"Jun 9, 2023, 1:02:51 AM"
ETH,Staking reward,0.0000694,,,,"Jun 10, 2023, 12:59:47 AM"
ETH,Staking reward,0.00000666,,,,"Jun 11, 2023, 12:59:37 AM"
ETH,Staking reward,0.00001463,,,,"Jun 12, 2023, 12:37:55 AM"
ETH,Staking reward,0.0000088,,,,"Jun 13, 2023, 12:30:08 AM"
ETH,Staking reward,0.0004234,,,,"Jun 14, 2023, 12:46:42 AM"
ETH,Staking reward,0.0001027,,,,"Jun 15, 2023, 1:03:26 AM"
ETH,Staking reward,0.0000094,,,,"Jun 16, 2023, 1:29:06 AM"
ETH,Staking reward,0.00003205,,,,"Jun 17, 2023, 12:46:28 AM"
ETH,Staking reward,0.00001315,,,,"Jun 18, 2023, 12:45:12 AM"
ETH,Staking reward,0.00040259,,,,"Jun 19, 2023, 12:40:27 AM"
ETH,Staking reward,0.000089,,,,"Jun 20, 2023, 12:37:27 AM"
ETH,Staking reward,0.00004315,,,,"Jun 21, 2023, 12:22:34 AM"
ETH,Staking reward,0.00001577,,,,"Jun 22, 2023, 12:17:17 AM"
ETH,Staking reward,0.00005851,,,,"Jun 23, 2023, 1:03:53 AM"
ETH,Staking reward,0.00031693,,,,"Jun 24, 2023, 1:03:41 AM"
ETH,Staking reward,0.00018185,,,,"Jun 25, 2023, 1:00:19 AM"
ETH,Staking reward,0.00002116,,,,"Jun 26, 2023, 1:05:48 AM"
ETH,Staking reward,0.00002393,,,,"Jun 27, 2023, 1:41:12 AM"
ETH,Staking reward,0.00003093,,,,"Jun 28, 2023, 1:39:46 AM"
ETH,Staking reward,0.00028708,,,,"Jun 29, 2023, 1:02:12 AM"
ETH,Staking reward,0.0002768,,,,"Jun 30, 2023, 12:55:50 AM"
ETH,Staking reward,0.00004092,,,,"Jul 1, 2023, 1:40:44 AM"
ETH,Staking reward,0.0000163,,,,"Jul 2, 2023, 1:38:47 AM"
ETH,Staking reward,0.00005458,,,,"Jul 3, 2023, 1:36:49 AM"
ETH,Staking reward,0.00002261,,,,"Jul 4, 2023, 12:58:30 AM"
ETH,Staking reward,0.00041249,,,,"Jul 5, 2023, 1:40:26 AM"
ETH,Staking reward,0.00009674,,,,"Jul 6, 2023, 1:18:59 AM"
ETH,Staking reward,0.00013128,,,,"Jul 7, 2023, 1:10:46 AM"
ETH,Staking reward,0.00003363,,,,"Jul 8, 2023, 12:56:53 AM"
ETH,Staking reward,0.00001395,,,,"Jul 9, 2023, 12:59:42 AM"
ETH,Staking reward,0.00031357,,,,"Jul 10, 2023, 12:59:34 AM"
ETH,Staking reward,0.00017678,,,,"Jul 11, 2023, 12:57:48 AM"
ETH,Staking reward,0.00007418,,,,"Jul 12, 2023, 1:39:44 AM"
ETH,Staking reward,0.0000146,,,,"Jul 13, 2023, 1:54:41 AM"
ETH,Staking reward,0.00002259,,,,"Jul 14, 2023, 12:55:30 AM"
ETH,Staking reward,0.0000185,,,,"Jul 15, 2023, 1:17:02 AM"
ETH,Staking reward,0.00038133,,,,"Jul 16, 2023, 1:05:39 AM"
ETH,Staking reward,0.00010612,,,,"Jul 17, 2023, 1:14:05 AM"
ETH,Staking reward,0.00003401,,,,"Jul 18, 2023, 1:06:01 AM"
ETH,Staking reward,0.00002908,,,,"Jul 19, 2023, 12:54:28 AM"
ETH,Staking reward,0.00014691,,,,"Jul 20, 2023, 1:26:55 AM"
ETH,Staking reward,0.00021551,,,,"Jul 21, 2023, 1:21:34 AM"
ETH,Staking reward,0.00022859,,,,"Jul 22, 2023, 1:20:31 AM"
ETH,Staking reward,0.000107,,,,"Jul 23, 2023, 1:23:12 AM"
ETH,Staking reward,0.00002144,,,,"Jul 24, 2023, 1:22:23 AM"
ETH,Staking reward,0.0000102,,,,"Jul 25, 2023, 1:21:44 AM"
ETH,Staking reward,0.00004223,,,,"Jul 26, 2023, 1:51:15 AM"
ETH,Staking reward,0.0003571,,,,"Jul 27, 2023, 1:28:46 AM"
ETH,Staking reward,0.00009523,,,,"Jul 28, 2023, 1:54:24 AM"
ETH,Staking reward,0.00009142,,,,"Jul 29, 2023, 1:17:39 AM"
ETH,Staking reward,0.00002715,,,,"Jul 30, 2023, 1:21:56 AM"
ETH,Staking reward,0.00001248,,,,"Jul 31, 2023, 1:23:43 AM"
ETH,Staking reward,0.00017389,,,,"Aug 1, 2023, 1:33:00 AM"
ETH,Staking reward,0.0003959,,,,"Aug 2, 2023, 1:20:51 AM"
ETH,Staking reward,0.00016267,,,,"Aug 3, 2023, 1:41:38 AM"
ETH,Staking reward,0.00012853,,,,"Aug 4, 2023, 1:39:06 AM"
ETH,Staking reward,0.00001784,,,,"Aug 5, 2023, 1:38:11 AM"
ETH,Staking reward,0.00004252,,,,"Aug 6, 2023, 1:39:49 AM"
ETH,Staking reward,0.00000923,,,,"Aug 7, 2023, 2:02:57 AM"
ETH,Staking reward,0.00040645,,,,"Aug 8, 2023, 1:40:55 AM"
ETH,Staking reward,0.00011786,,,,"Aug 9, 2023, 1:40:38 AM"
ETH,Staking reward,0.00008984,,,,"Aug 10, 2023, 1:43:09 AM"
ETH,Staking reward,0.00003464,,,,"Aug 11, 2023, 1:43:44 AM"
ETH,Staking reward,0.00001428,,,,"Aug 12, 2023, 2:17:24 PM"
ETH,Staking reward,0.0000125,,,,"Aug 13, 2023, 1:17:57 AM"
ETH,Staking reward,0.00041877,,,,"Aug 14, 2023, 1:20:44 AM"
ETH,Staking reward,0.00009399,,,,"Aug 15, 2023, 1:38:17 AM"
ETH,Staking reward,0.0001278,,,,"Aug 16, 2023, 1:34:50 AM"
ETH,Staking reward,0.00005256,,,,"Aug 17, 2023, 1:04:44 AM"
ETH,Staking reward,0.00002465,,,,"Aug 18, 2023, 1:11:45 AM"
ETH,Staking reward,0.00000639,,,,"Aug 19, 2023, 2:25:50 AM"
ETH,Staking reward,0.00037563,,,,"Aug 20, 2023, 1:13:02 AM"
ETH,Staking reward,0.00008545,,,,"Aug 21, 2023, 1:15:23 AM"
ETH,Staking reward,0.00017978,,,,"Aug 22, 2023, 1:11:04 AM"
ETH,Staking reward,0.00003021,,,,"Aug 23, 2023, 1:13:27 AM"
ETH,Staking reward,0.00001057,,,,"Aug 24, 2023, 1:14:46 AM"
ETH,Staking reward,0.00004111,,,,"Aug 25, 2023, 1:13:32 AM"
ETH,Staking reward,0.00035373,,,,"Aug 26, 2023, 1:47:02 AM"
ETH,Staking reward,0.00010169,,,,"Aug 27, 2023, 1:45:44 AM"
ETH,Staking reward,0.00016412,,,,"Aug 28, 2023, 1:45:59 AM"
ETH,Staking reward,0.0000635,,,,"Aug 29, 2023, 1:48:25 AM"
ETH,Staking reward,0.00004309,,,,"Aug 30, 2023, 1:49:46 AM"
ETH,Staking reward,0.00003587,,,,"Aug 31, 2023, 1:51:03 AM"
ETH,Staking reward,0.00015053,,,,"Sep 1, 2023, 1:49:03 AM"
ETH,Staking reward,0.00024772,,,,"Sep 2, 2023, 1:49:01 AM"
ETH,Staking reward,0.00009634,,,,"Sep 3, 2023, 1:52:38 AM"
ETH,Staking reward,0.00015162,,,,"Sep 4, 2023, 1:51:11 AM"
ETH,Staking reward,0.0000136,,,,"Sep 5, 2023, 1:04:00 AM"
ETH,Staking reward,0.00002175,,,,"Sep 6, 2023, 1:42:17 AM"
ETH,Staking reward,0.00002732,,,,"Sep 7, 2023, 2:30:44 AM"
ETH,Staking reward,0.00035167,,,,"Sep 8, 2023, 2:06:33 AM"
ETH,Staking reward,0.0001078,,,,"Sep 9, 2023, 1:37:12 AM"
ETH,Staking reward,0.00021164,,,,"Sep 10, 2023, 1:39:45 AM"
ETH,Staking reward,0.00007849,,,,"Sep 11, 2023, 1:46:26 AM"
ETH,Staking reward,0.00001279,,,,"Sep 12, 2023, 1:41:38 AM"
ETH,Staking reward,0.00002268,,,,"Sep 13, 2023, 1:15:12 AM"
ETH,Staking reward,0.00011838,,,,"Sep 14, 2023, 1:37:22 AM"
ETH,Staking reward,0.00028627,,,,"Sep 15, 2023, 1:41:21 AM"
ETH,Staking reward,0.00011458,,,,"Sep 16, 2023, 1:42:12 AM"
ETH,Staking reward,0.00020776,,,,"Sep 17, 2023, 1:44:04 AM"
ETH,Staking reward,0.00005061,,,,"Sep 18, 2023, 1:44:51 AM"
ETH,Staking reward,0.00002026,,,,"Sep 19, 2023, 1:40:18 AM"
ETH,Staking reward,0.00001717,,,,"Sep 20, 2023, 1:40:24 AM"
ETH,Staking reward,0.00016881,,,,"Sep 21, 2023, 1:42:01 AM"
ETH,Staking reward,0.00024132,,,,"Sep 22, 2023, 1:41:36 AM"
ETH,Staking reward,0.00012431,,,,"Sep 23, 2023, 1:47:43 AM"
ETH,Staking reward,0.00021914,,,,"Sep 24, 2023, 1:50:26 AM"
ETH,Staking reward,0.00002793,,,,"Sep 25, 2023, 1:49:12 AM"
ETH,Staking reward,0.00001078,,,,"Sep 26, 2023, 3:16:01 PM"
ETH,Staking reward,0.0000191,,,,"Sep 27, 2023, 1:21:46 AM"
ETH,Staking reward,0.00021204,,,,"Sep 28, 2023, 1:34:47 AM"
ETH,Staking reward,0.00017846,,,,"Sep 29, 2023, 1:29:03 AM"
ETH,Staking reward,0.00013524,,,,"Sep 30, 2023, 1:29:51 AM"
ETH,Staking reward,0.00019499,,,,"Oct 1, 2023, 1:30:30 AM"
ETH,Staking reward,0.00004501,,,,"Oct 2, 2023, 1:36:48 AM"
ETH,Staking reward,0.00002371,,,,"Oct 3, 2023, 1:32:36 AM"
ETH,Staking reward,0.00001054,,,,"Oct 4, 2023, 1:37:53 AM"
ETH,Staking reward,0.00021962,,,,"Oct 5, 2023, 1:35:19 AM"
ETH,Staking reward,0.00018689,,,,"Oct 6, 2023, 1:31:38 AM"
ETH,Staking reward,0.00011651,,,,"Oct 7, 2023, 1:30:02 AM"
ETH,Staking reward,0.00019831,,,,"Oct 8, 2023, 1:38:23 AM"
ETH,Staking reward,0.00007813,,,,"Oct 9, 2023, 1:33:41 AM"
ETH,Staking reward,0.00001235,,,,"Oct 10, 2023, 2:05:47 AM"
ETH,Staking reward,0.00003326,,,,"Oct 11, 2023, 1:13:27 AM"
ETH,Staking reward,0.00010101,,,,"Oct 12, 2023, 1:12:59 AM"
ETH,Staking reward,0.00025913,,,,"Oct 13, 2023, 1:18:19 AM"
ETH,Staking reward,0.00009798,,,,"Oct 14, 2023, 1:15:34 AM"
ETH,Staking reward,0.00018668,,,,"Oct 15, 2023, 1:16:35 AM"
ETH,Staking reward,0.00013576,,,,"Oct 16, 2023, 1:16:10 AM"
ETH,Staking reward,0.0000131,,,,"Oct 17, 2023, 1:14:19 AM"
ETH,Staking reward,0.00001245,,,,"Oct 18, 2023, 1:25:28 AM"
ETH,Staking reward,0.00001981,,,,"Oct 19, 2023, 1:19:19 AM"
ETH,Staking reward,0.00031166,,,,"Oct 20, 2023, 1:19:45 AM"
ETH,Staking reward,0.0001058,,,,"Oct 21, 2023, 1:17:42 AM"
ETH,Staking reward,0.00015818,,,,"Oct 22, 2023, 1:18:25 AM"
ETH,Staking reward,0.00019351,,,,"Oct 23, 2023, 1:20:02 AM"
ETH,Staking reward,0.00009281,,,,"Oct 24, 2023, 1:11:41 AM"
ETH,Staking reward,0.00003647,,,,"Oct 25, 2023, 1:09:08 AM"
ETH,Staking reward,0.00002965,,,,"Oct 26, 2023, 1:15:00 AM"
ETH,Staking reward,0.00028426,,,,"Oct 27, 2023, 1:08:22 AM"
ETH,Staking reward,0.00011641,,,,"Oct 28, 2023, 1:23:08 AM"
ETH,Staking reward,0.00013389,,,,"Oct 29, 2023, 1:19:55 AM"
ETH,Staking reward,0.00018695,,,,"Oct 30, 2023, 12:17:42 AM"
ETH,Staking reward,0.00011234,,,,"Oct 31, 2023, 12:09:36 AM"
ETH,Staking reward,0.0000107,,,,"Nov 1, 2023, 12:12:52 AM"
ETH,Staking reward,0.0000169,,,,"Nov 2, 2023, 12:22:53 AM"
ETH,Staking reward,0.00005118,,,,"Nov 3, 2023, 1:04:03 AM"
ETH,Staking reward,0.00025941,,,,"Nov 4, 2023, 1:09:47 AM"
ETH,Staking reward,0.00009012,,,,"Nov 5, 2023, 1:03:32 AM"
ETH,Staking reward,0.00021283,,,,"Nov 6, 2023, 1:17:23 AM"
ETH,Staking reward,0.00021469,,,,"Nov 7, 2023, 1:09:29 AM"
ETH,Staking reward,0.00003283,,,,"Nov 8, 2023, 1:03:02 AM"
ETH,Staking reward,0.00001843,,,,"Nov 9, 2023, 12:43:38 AM"
ETH,Staking reward,0.00005303,,,,"Nov 10, 2023, 12:49:56 AM"
ETH,Staking reward,0.00026582,,,,"Nov 11, 2023, 12:47:01 AM"
ETH,Staking reward,0.00010585,,,,"Nov 12, 2023, 12:45:14 AM"
ETH,Staking reward,0.00020707,,,,"Nov 13, 2023, 12:42:30 AM"
ETH,Staking reward,0.00022967,,,,"Nov 14, 2023, 1:14:50 AM"
ETH,Staking reward,0.00014358,,,,"Nov 15, 2023, 12:48:48 AM"
ETH,Staking reward,0.00002051,,,,"Nov 16, 2023, 12:49:12 AM"
ETH,Staking reward,0.00006874,,,,"Nov 17, 2023, 1:00:36 AM"
ETH,Staking reward,0.00002765,,,,"Nov 18, 2023, 12:37:06 AM"
ETH,Staking reward,0.00026062,,,,"Nov 19, 2023, 12:39:24 AM"
ETH,Staking reward,0.00011326,,,,"Nov 20, 2023, 12:45:17 AM"
ETH,Staking reward,0.00021266,,,,"Nov 21, 2023, 12:56:59 AM"
ETH,Staking reward,0.00020152,,,,"Nov 22, 2023, 12:56:05 AM"
ETH,Staking reward,0.00013005,,,,"Nov 23, 2023, 12:47:30 AM"
ETH,Staking reward,0.00002121,,,,"Nov 24, 2023, 12:55:48 AM"
ETH,Staking reward,0.00005968,,,,"Nov 25, 2023, 12:49:32 AM"
ETH,Staking reward,0.00019198,,,,"Nov 26, 2023, 12:57:32 AM"
ETH,Staking reward,0.00013589,,,,"Nov 27, 2023, 12:55:13 AM"
ETH,Staking reward,0.0001264,,,,"Nov 28, 2023, 12:51:56 AM"
ETH,Staking reward,0.0001834,,,,"Nov 29, 2023, 1:14:11 AM"
ETH,Staking reward,0.00019331,,,,"Nov 30, 2023, 12:59:27 AM"
ETH,Staking reward,0.00002769,,,,"Dec 1, 2023, 12:53:01 AM"
ETH,Staking reward,0.0000431,,,,"Dec 2, 2023, 1:05:00 AM"
ETH,Staking reward,0.00003577,,,,"Dec 3, 2023, 12:56:18 AM"
ETH,Staking reward,0.00023109,,,,"Dec 4, 2023, 12:58:01 AM"
ETH,Staking reward,0.00014395,,,,"Dec 5, 2023, 1:03:56 AM"
ETH,Staking reward,0.00018062,,,,"Dec 6, 2023, 1:02:53 AM"
ETH,Staking reward,0.0001705,,,,"Dec 7, 2023, 1:12:54 AM"
ETH,Staking reward,0.00015845,,,,"Dec 8, 2023, 1:03:22 AM"
ETH,Staking reward,0.00001466,,,,"Dec 9, 2023, 1:02:46 AM"
ETH,Staking reward,0.00000519,,,,"Dec 10, 2023, 1:09:26 AM"
ETH,Staking reward,0.00004519,,,,"Dec 11, 2023, 1:04:08 AM"
ETH,Staking reward,0.00020806,,,,"Dec 12, 2023, 1:14:36 AM"
ETH,Staking reward,0.00008385,,,,"Dec 13, 2023, 1:14:51 AM"
ETH,Staking reward,0.00017133,,,,"Dec 14, 2023, 1:09:07 AM"
ETH,Staking reward,0.00016001,,,,"Dec 15, 2023, 1:01:55 AM"
ETH,Staking reward,0.00013461,,,,"Dec 16, 2023, 1:01:25 AM"
ETH,Staking reward,0.00004725,,,,"Dec 17, 2023, 1:12:30 AM"
ETH,Staking reward,0.0000167,,,,"Dec 18, 2023, 12:53:58 AM"
ETH,Staking reward,0.00012632,,,,"Dec 21, 2023, 3:33:42 PM"
ETH,Staking reward,0.00014459,,,,"Dec 21, 2023, 4:32:07 PM"
ETH,Staking reward,0.0001302,,,,"Dec 21, 2023, 5:28:47 PM"
ETH,Staking reward,0.00017787,,,,"Dec 22, 2023, 12:40:50 AM"
ETH,Staking reward,0.00020841,,,,"Dec 23, 2023, 12:22:16 AM"
ETH,Staking reward,0.00006054,,,,"Dec 24, 2023, 12:35:38 AM"
ETH,Staking reward,0.00002179,,,,"Dec 25, 2023, 12:15:32 AM"
ETH,Staking reward,0.00001933,,,,"Dec 26, 2023, 12:13:34 AM"
ETH,Staking reward,0.00014377,,,,"Dec 27, 2023, 12:44:48 AM"
ETH,Staking reward,0.00009951,,,,"Dec 28, 2023, 12:32:02 AM"
ETH,Staking reward,0.00023259,,,,"Jan 3, 2024, 6:36:01 PM"
ETH,Staking reward,0.00015588,,,,"Jan 3, 2024, 7:50:09 PM"
ETH,Staking reward,0.00017384,,,,"Jan 3, 2024, 8:41:29 PM"
ETH,Staking reward,0.00003035,,,,"Jan 3, 2024, 9:37:39 PM"
ETH,Staking reward,0.00001235,,,,"Jan 3, 2024, 10:42:54 PM"
ETH,Staking reward,0.00001978,,,,"Jan 3, 2024, 11:47:57 PM"
ETH,Staking reward,0.00027791,,,,"Jan 4, 2024, 12:41:46 AM"
ETH,Staking reward,0.00007847,,,,"Jan 5, 2024, 12:14:46 AM"
ETH,Staking reward,0.00016824,,,,"Jan 6, 2024, 12:59:57 AM"
ETH,Staking reward,0.00015664,,,,"Jan 7, 2024, 12:44:58 AM"
ETH,Staking reward,0.00017002,,,,"Jan 8, 2024, 12:47:11 AM"
ETH,Staking reward,0.00001897,,,,"Jan 9, 2024, 12:49:32 AM"
ETH,Staking reward,0.00004401,,,,"Jan 10, 2024, 5:21:28 PM"
ETH,Staking reward,0.00001411,,,,"Jan 11, 2024, 12:30:58 AM"
ETH,Staking reward,0.00030718,,,,"Jan 12, 2024, 12:41:18 AM"
ETH,Staking reward,0.0001541,,,,"Jan 13, 2024, 12:25:06 AM"
ETH,Staking reward,0.00024266,,,,"Jan 14, 2024, 12:18:52 AM"
ETH,Staking reward,0.00023361,,,,"Jan 15, 2024, 12:35:02 AM"
ETH,Staking reward,0.00026394,,,,"Jan 16, 2024, 12:05:57 AM"
ETH,Staking reward,0.00002371,,,,"Jan 16, 2024, 11:54:50 PM"
ETH,Staking reward,0.00010115,,,,"Jan 18, 2024, 12:30:23 AM"
ETH,Staking reward,0.00003235,,,,"Jan 19, 2024, 12:11:54 AM"
ETH,Staking reward,0.00014908,,,,"Jan 20, 2024, 12:59:02 AM"
ETH,Staking reward,0.00010644,,,,"Jan 21, 2024, 1:09:51 AM"
ETH,Staking reward,0.0001545,,,,"Jan 22, 2024, 12:52:49 AM"
ETH,Staking reward,0.00018083,,,,"Jan 23, 2024, 1:07:59 AM"
ETH,Staking reward,0.00014961,,,,"Jan 24, 2024, 12:41:33 AM"
ETH,Staking reward,0.00000601,,,,"Jan 26, 2024, 4:27:18 PM"
ETH,Staking reward,0.00001282,,,,"Jan 26, 2024, 5:51:54 PM"
ETH,Staking reward,0.00001274,,,,"Jan 27, 2024, 12:58:33 AM"
ETH,Staking reward,0.0001503,,,,"Jan 28, 2024, 1:12:50 AM"
ETH,Staking reward,0.00013731,,,,"Jan 29, 2024, 12:47:41 AM"
ETH,Staking reward,0.00017142,,,,"Jan 30, 2024, 12:22:27 AM"
ETH,Staking reward,0.00017737,,,,"Jan 31, 2024, 12:29:38 AM"
ETH,Staking reward,0.00019171,,,,"Feb 1, 2024, 1:20:27 AM"
ETH,Staking reward,0.00001946,,,,"Feb 2, 2024, 1:09:48 AM"
ETH,Staking reward,0.0000495,,,,"Feb 3, 2024, 1:00:55 AM"
ETH,Staking reward,0.00002836,,,,"Feb 4, 2024, 1:30:27 AM"
ETH,Staking reward,0.00014808,,,,"Feb 5, 2024, 1:10:22 AM"
ETH,Staking reward,0.00018514,,,,"Feb 6, 2024, 1:09:36 AM"
ETH,Staking reward,0.00020304,,,,"Feb 7, 2024, 1:22:38 AM"
ETH,Staking reward,0.00216392,,,,"Feb 8, 2024, 1:21:43 AM"
ETH,Staking reward,0.00014468,,,,"Feb 9, 2024, 1:15:42 AM"
ETH,Staking reward,0.00002933,,,,"Feb 10, 2024, 1:26:02 AM"
ETH,Staking reward,0.00002183,,,,"Feb 11, 2024, 1:13:41 AM"
ETH,Staking reward,0.00003379,,,,"Feb 12, 2024, 1:15:55 AM"
ETH,Staking reward,0.00014726,,,,"Feb 13, 2024, 1:28:23 AM"
ETH,Staking reward,0.00020826,,,,"Feb 14, 2024, 1:05:39 AM"
ETH,Staking reward,0.00020336,,,,"Feb 15, 2024, 1:19:03 AM"
ETH,Staking reward,0.00020361,,,,"Feb 16, 2024, 1:33:58 AM"
ETH,Staking reward,0.00015794,,,,"Feb 17, 2024, 12:31:49 AM"
ETH,Staking reward,0.00000878,,,,"Feb 18, 2024, 12:31:59 AM"
ETH,Staking reward,0.00001708,,,,"Feb 19, 2024, 12:44:35 AM"
ETH,Staking reward,0.000034,,,,"Feb 20, 2024, 2:36:47 AM"
ETH,Staking reward,0.00011072,,,,"Feb 21, 2024, 8:41:54 AM"
ETH,Staking reward,0.00016294,,,,"Feb 22, 2024, 1:14:51 AM"
ETH,Staking reward,0.00020047,,,,"Feb 23, 2024, 4:46:07 AM"
