Date acquired,Date sold,Symbol,Quantity,Cost basis,Gross proceeds,Gross PnL,Fees,Net PnL,Currency
2021-09-03,2022-04-07,UNI,0.00845956,0.25,0.09,-0.16,0,-0.16,USD
2021-09-04,2022-04-07,UNI,0.00864582,0.25,0.09,-0.16,0,-0.16,USD
2021-09-05,2022-04-07,UNI,0.00861885,0.25,0.09,-0.16,0,-0.16,USD
2021-09-06,2022-04-07,UNI,0.00831152,0.25,0.08,-0.17,0,-0.17,USD
2021-09-07,2022-04-07,UNI,0.00880458,0.25,0.09,-0.16,0,-0.16,USD
2021-09-08,2022-04-07,UNI,0.01103132,0.25,0.11,-0.14,0,-0.14,USD
2021-09-09,2022-04-07,UNI,0.01067677,0.25,0.11,-0.14,0,-0.14,USD
2021-09-10,2022-04-07,UNI,0.01065242,0.25,0.11,-0.14,0,-0.14,USD
2021-09-11,2022-04-07,UNI,0.0109937,0.25,0.11,-0.14,0,-0.14,USD
2021-09-12,2022-04-07,UNI,0.01091204,0.25,0.11,-0.14,0,-0.14,USD
2021-09-13,2022-04-07,UNI,0.01104764,0.25,0.11,-0.14,0,-0.14,USD
2021-09-14,2022-04-07,UNI,0.01086808,0.25,0.11,-0.14,0,-0.14,USD
2021-09-15,2022-04-07,UNI,0.01000211,0.25,0.1,-0.15,0,-0.15,USD
2021-09-16,2022-04-07,UNI,0.00920648,0.25,0.09,-0.16,0,-0.16,USD
2021-09-17,2022-04-07,UNI,0.00961299,0.25,0.1,-0.15,0,-0.15,USD
2021-09-18,2022-04-07,UNI,0.00994973,0.25,0.1,-0.15,0,-0.15,USD
2021-09-19,2022-04-07,UNI,0.01017841,0.25,0.1,-0.15,0,-0.15,USD
2021-09-20,2022-04-07,UNI,0.01095555,0.25,0.11,-0.14,0,-0.14,USD
2021-09-21,2022-04-07,UNI,0.01180765,0.25,0.12,-0.13,0,-0.13,USD
2021-09-22,2022-04-07,UNI,0.01242277,0.25,0.13,-0.12,0,-0.12,USD
2021-09-23,2022-04-07,UNI,0.01153653,0.25,0.12,-0.13,0,-0.13,USD
2021-09-24,2022-04-07,UNI,0.01197108,0.25,0.12,-0.13,0,-0.13,USD
2021-09-25,2022-04-07,UNI,0.01260401,0.25,0.13,-0.12,0,-0.12,USD
2021-09-26,2022-04-07,UNI,0.01332387,0.25,0.14,-0.11,0,-0.11,USD
2021-09-27,2022-04-07,UNI,0.01017004,0.25,0.1,-0.15,0,-0.15,USD
2021-09-28,2022-04-07,UNI,0.01083431,0.25,0.11,-0.14,0,-0.14,USD
2021-09-29,2022-04-07,UNI,0.01031399,0.25,0.1,-0.15,0,-0.15,USD
2021-09-30,2022-04-07,UNI,0.01063693,0.25,0.11,-0.14,0,-0.14,USD
2021-10-01,2022-04-07,UNI,0.01014004,0.25,0.1,-0.15,0,-0.15,USD
2021-10-02,2022-04-07,UNI,0.00969594,0.25,0.1,-0.15,0,-0.15,USD
2021-10-03,2022-04-07,UNI,0.00950618,0.25,0.1,-0.15,0,-0.15,USD
2021-10-04,2022-04-07,UNI,0.00991709,0.25,0.1,-0.15,0,-0.15,USD
2021-10-05,2022-04-07,UNI,0.00991015,0.25,0.1,-0.15,0,-0.15,USD
2021-10-06,2022-04-07,UNI,0.00994113,0.25,0.1,-0.15,0,-0.15,USD
2021-10-07,2022-04-07,UNI,0.00998895,0.25,0.1,-0.15,0,-0.15,USD
2021-10-08,2022-04-07,UNI,0.00992139,0.25,0.1,-0.15,0,-0.15,USD
2021-10-09,2022-04-07,UNI,0.00997993,0.25,0.1,-0.15,0,-0.15,USD
2021-10-10,2022-04-07,UNI,0.0096405,0.25,0.1,-0.15,0,-0.15,USD
2021-10-11,2022-04-07,UNI,0.01019268,0.25,0.1,-0.15,0,-0.15,USD
2021-10-12,2022-04-07,UNI,0.01081131,0.25,0.11,-0.14,0,-0.14,USD
2021-10-13,2022-04-07,UNI,0.01017938,0.25,0.1,-0.15,0,-0.15,USD
2021-10-14,2022-04-07,UNI,0.01005161,0.25,0.1,-0.15,0,-0.15,USD
2021-10-15,2022-04-07,UNI,0.00941299,0.25,0.1,-0.15,0,-0.15,USD
2021-10-16,2022-04-07,UNI,0.00956294,0.25,0.1,-0.15,0,-0.15,USD
2021-10-16,2022-04-07,UNI,0.00735846,0.2,0.07,-0.13,0,-0.13,USD
2021-10-17,2022-04-07,UNI,0.0074643,0.2,0.08,-0.12,0,-0.12,USD
2021-10-18,2022-04-07,UNI,0.00768519,0.2,0.08,-0.12,0,-0.12,USD
2021-10-19,2022-04-07,UNI,0.00771516,0.2,0.08,-0.12,0,-0.12,USD
2021-10-20,2022-04-07,UNI,0.00778962,0.2,0.08,-0.12,0,-0.12,USD
2021-10-21,2022-04-07,UNI,0.0074204,0.2,0.08,-0.12,0,-0.12,USD
2021-10-22,2022-04-07,UNI,0.00752011,0.2,0.08,-0.12,0,-0.12,USD
2021-10-23,2022-04-07,UNI,0.00777548,0.2,0.08,-0.12,0,-0.12,USD
2021-10-24,2022-04-07,UNI,0.00752272,0.2,0.08,-0.12,0,-0.12,USD
2021-10-25,2022-04-07,UNI,0.00758421,0.2,0.08,-0.12,0,-0.12,USD
2021-10-26,2022-04-07,UNI,0.00755769,0.2,0.08,-0.12,0,-0.12,USD
2021-10-27,2022-04-07,UNI,0.00719052,0.2,0.07,-0.13,0,-0.13,USD
2021-10-28,2022-04-07,UNI,0.00818424,0.2,0.08,-0.12,0,-0.12,USD
2021-10-29,2022-04-07,UNI,0.00788335,0.2,0.08,-0.12,0,-0.12,USD
2021-10-30,2022-04-07,UNI,0.00796012,0.2,0.08,-0.12,0,-0.12,USD
2021-10-31,2022-04-07,UNI,0.00805291,0.2,0.08,-0.12,0,-0.12,USD
2021-11-01,2022-04-07,UNI,0.00795133,0.2,0.08,-0.12,0,-0.12,USD
2021-11-02,2022-04-07,UNI,0.00792003,0.2,0.08,-0.12,0,-0.12,USD
2021-11-03,2022-04-07,UNI,0.00745084,0.2,0.08,-0.12,0,-0.12,USD
2021-11-04,2022-04-07,UNI,0.00752781,0.2,0.08,-0.12,0,-0.12,USD
2021-11-05,2022-04-07,UNI,0.00783823,0.2,0.08,-0.12,0,-0.12,USD
2021-11-06,2022-04-07,UNI,0.00781865,0.2,0.08,-0.12,0,-0.12,USD
2021-11-07,2022-04-07,UNI,0.00796988,0.2,0.08,-0.12,0,-0.12,USD
2021-11-08,2022-04-07,UNI,0.00774083,0.2,0.08,-0.12,0,-0.12,USD
2021-11-09,2022-04-07,UNI,0.00754301,0.2,0.08,-0.12,0,-0.12,USD
2021-11-10,2022-04-07,UNI,0.00755499,0.2,0.08,-0.12,0,-0.12,USD
2021-11-11,2022-04-07,UNI,0.00779162,0.2,0.08,-0.12,0,-0.12,USD
2021-11-12,2022-04-07,UNI,0.00793715,0.2,0.08,-0.12,0,-0.12,USD
2021-11-13,2022-04-07,UNI,0.00818289,0.2,0.08,-0.12,0,-0.12,USD
2021-11-14,2022-04-07,UNI,0.00812833,0.2,0.08,-0.12,0,-0.12,USD
2021-11-15,2022-04-07,UNI,0.00809797,0.2,0.08,-0.12,0,-0.12,USD
2021-11-16,2022-04-07,UNI,0.00892556,0.2,0.09,-0.11,0,-0.11,USD
2021-11-17,2022-04-07,UNI,0.00924272,0.2,0.09,-0.11,0,-0.11,USD
2021-11-18,2022-04-07,UNI,0.00931027,0.2,0.09,-0.11,0,-0.11,USD
2021-11-19,2022-04-07,UNI,0.0098212,0.2,0.1,-0.1,0,-0.1,USD
2021-11-20,2022-04-07,UNI,0.00943175,0.2,0.1,-0.1,0,-0.1,USD
2021-11-21,2022-04-07,UNI,0.00917066,0.2,0.09,-0.11,0,-0.11,USD
2021-11-22,2022-04-07,UNI,0.00936846,0.2,0.1,-0.1,0,-0.1,USD
2021-11-23,2022-04-07,UNI,0.00941483,0.2,0.1,-0.1,0,-0.1,USD
2021-11-24,2022-04-07,UNI,0.0091608,0.2,0.09,-0.11,0,-0.11,USD
2021-11-25,2022-04-07,UNI,0.00955653,0.2,0.1,-0.1,0,-0.1,USD
2021-11-26,2022-04-07,UNI,0.00993835,0.2,0.1,-0.1,0,-0.1,USD
2021-11-27,2022-04-07,UNI,0.00996642,0.2,0.1,-0.1,0,-0.1,USD
2021-11-28,2022-04-07,UNI,0.01043387,0.2,0.11,-0.09,0,-0.09,USD
2021-11-29,2022-04-07,UNI,0.00994857,0.2,0.1,-0.1,0,-0.1,USD
2021-11-30,2022-04-07,UNI,0.01003638,0.2,0.1,-0.1,0,-0.1,USD
2021-12-01,2022-04-07,UNI,0.00910155,0.2,0.09,-0.11,0,-0.11,USD
2021-12-02,2022-04-07,UNI,0.00887266,0.2,0.09,-0.11,0,-0.11,USD
2021-12-03,2022-04-07,UNI,0.00918189,0.2,0.09,-0.11,0,-0.11,USD
2021-12-04,2022-04-07,UNI,0.01174918,0.2,0.12,-0.08,0,-0.08,USD
2021-12-05,2022-04-07,UNI,0.01172445,0.2,0.12,-0.08,0,-0.08,USD
2021-12-06,2022-04-07,UNI,0.0123125,0.2,0.12,-0.08,0,-0.08,USD
2021-12-07,2022-04-07,UNI,0.0117096,0.2,0.12,-0.08,0,-0.08,USD
2021-12-08,2022-04-07,UNI,0.01115852,0.2,0.11,-0.09,0,-0.09,USD
2021-12-09,2022-04-07,UNI,0.01138992,0.2,0.12,-0.08,0,-0.08,USD
2021-12-10,2022-04-07,UNI,0.01269949,0.2,0.13,-0.07,0,-0.07,USD
2021-12-11,2022-04-07,UNI,0.01290388,0.2,0.13,-0.07,0,-0.07,USD
2021-12-12,2022-04-07,UNI,0.0127563,0.2,0.13,-0.07,0,-0.07,USD
2021-12-13,2022-04-07,UNI,0.01302132,0.2,0.13,-0.07,0,-0.07,USD
2021-12-14,2022-04-07,UNI,0.01383726,0.2,0.14,-0.06,0,-0.06,USD
2021-12-15,2022-04-07,UNI,0.01326814,0.2,0.13,-0.07,0,-0.07,USD
2021-12-16,2022-04-07,UNI,0.01333392,0.2,0.14,-0.06,0,-0.06,USD
2021-12-17,2022-04-07,UNI,0.013936,0.2,0.14,-0.06,0,-0.06,USD
2021-12-18,2022-04-07,UNI,0.01304688,0.2,0.13,-0.07,0,-0.07,USD
2021-12-19,2022-04-07,UNI,0.01288244,0.2,0.13,-0.07,0,-0.07,USD
2021-12-20,2022-04-07,UNI,0.01370484,0.2,0.14,-0.06,0,-0.06,USD
2021-12-21,2022-04-07,UNI,0.01334324,0.2,0.14,-0.06,0,-0.06,USD
2021-12-22,2022-04-07,UNI,0.01297853,0.2,0.13,-0.07,0,-0.07,USD
2021-12-23,2022-04-07,UNI,0.012127,0.2,0.12,-0.08,0,-0.08,USD
2021-12-24,2022-04-07,UNI,0.01114711,0.2,0.11,-0.09,0,-0.09,USD
2021-12-25,2022-04-07,UNI,0.01139136,0.2,0.12,-0.08,0,-0.08,USD
2021-12-26,2022-04-07,UNI,0.01178784,0.2,0.12,-0.08,0,-0.08,USD
2021-12-27,2022-04-07,UNI,0.010436,0.2,0.11,-0.09,0,-0.09,USD
2021-12-28,2022-04-07,UNI,0.0109,0.2,0.11,-0.09,0,-0.09,USD
2021-12-29,2022-04-07,UNI,0.01043653,0.2,0.11,-0.09,0,-0.09,USD
2021-12-30,2022-04-07,UNI,0.01153399,0.2,0.12,-0.08,0,-0.08,USD
2021-12-31,2022-04-07,UNI,0.01104932,0.2,0.11,-0.09,0,-0.09,USD
2022-01-01,2022-04-07,UNI,0.01161796,0.2,0.12,-0.08,0,-0.08,USD
2022-01-02,2022-04-07,UNI,0.01166965,0.2,0.12,-0.08,0,-0.08,USD
2022-01-03,2022-04-07,UNI,0.01075177,0.2,0.11,-0.09,0,-0.09,USD
2022-01-04,2022-04-07,UNI,0.01100693,0.2,0.11,-0.09,0,-0.09,USD
2022-01-05,2022-04-07,UNI,0.01075645,0.2,0.11,-0.09,0,-0.09,USD
2022-01-06,2022-04-07,UNI,0.01197924,0.2,0.12,-0.08,0,-0.08,USD
2022-01-07,2022-04-07,UNI,0.01260009,0.2,0.13,-0.07,0,-0.07,USD
2022-01-08,2022-04-07,UNI,0.01237838,0.2,0.13,-0.07,0,-0.07,USD
2022-01-09,2022-04-07,UNI,0.01293824,0.2,0.13,-0.07,0,-0.07,USD
2022-01-10,2022-04-07,UNI,0.01243858,0.2,0.13,-0.07,0,-0.07,USD
2022-01-11,2022-04-07,UNI,0.01275403,0.2,0.13,-0.07,0,-0.07,USD
2022-01-12,2022-04-07,UNI,0.01239132,0.2,0.13,-0.07,0,-0.07,USD
2022-01-13,2022-04-07,UNI,0.0123466,0.2,0.13,-0.07,0,-0.07,USD
2022-01-14,2022-04-07,UNI,0.01284687,0.2,0.13,-0.07,0,-0.07,USD
2022-01-15,2022-04-07,UNI,0.01226619,0.2,0.12,-0.08,0,-0.08,USD
2022-01-16,2022-04-07,UNI,0.01195677,0.2,0.12,-0.08,0,-0.08,USD
2022-01-17,2022-04-07,UNI,0.01161635,0.2,0.12,-0.08,0,-0.08,USD
2022-01-18,2022-04-07,UNI,0.01170911,0.2,0.12,-0.08,0,-0.08,USD
2022-01-19,2022-04-07,UNI,0.01303731,0.2,0.13,-0.07,0,-0.07,USD
2022-01-20,2022-04-07,UNI,0.01295972,0.2,0.13,-0.07,0,-0.07,USD
2022-01-21,2022-04-07,UNI,0.01401225,0.2,0.14,-0.06,0,-0.06,USD
2022-01-22,2022-04-07,UNI,0.01697166,0.2,0.17,-0.03,0,-0.03,USD
2022-01-23,2022-04-07,UNI,0.01712996,0.2,0.17,-0.03,0,-0.03,USD
2022-01-24,2022-04-07,UNI,0.01900362,0.2,0.19,-0.01,0,-0.01,USD
2022-01-25,2022-04-07,UNI,0.01873743,0.2,0.19,-0.01,0,-0.01,USD
2022-01-26,2022-04-07,UNI,0.01848965,0.2,0.19,-0.01,0,-0.01,USD
2022-01-27,2022-04-07,UNI,0.01937519,0.2,0.2,0,0,0,USD
2022-01-28,2022-04-07,UNI,0.01953325,0.2,0.2,0,0,0,USD
2022-01-29,2022-04-07,UNI,0.01812844,0.2,0.18,-0.02,0,-0.02,USD
2022-01-30,2022-04-07,UNI,0.01765746,0.2,0.18,-0.02,0,-0.02,USD
2022-01-31,2022-04-07,UNI,0.01912511,0.2,0.19,-0.01,0,-0.01,USD
2022-02-01,2022-04-07,UNI,0.01749602,0.2,0.18,-0.02,0,-0.02,USD
2022-02-02,2022-04-07,UNI,0.01806364,0.2,0.18,-0.02,0,-0.02,USD
2022-02-03,2022-04-07,UNI,0.01908231,0.2,0.19,-0.01,0,-0.01,USD
2022-02-04,2022-04-07,UNI,0.01861977,0.2,0.19,-0.01,0,-0.01,USD
2022-02-05,2022-04-07,UNI,0.01730971,0.2,0.18,-0.02,0,-0.02,USD
2022-02-06,2022-04-07,UNI,0.01753281,0.2,0.18,-0.02,0,-0.02,USD
2022-02-07,2022-04-07,UNI,0.01681825,0.2,0.17,-0.03,0,-0.03,USD
2022-02-08,2022-04-07,UNI,0.01639067,0.2,0.17,-0.03,0,-0.03,USD
2022-02-09,2022-04-07,UNI,0.01642348,0.2,0.17,-0.03,0,-0.03,USD
2022-02-10,2022-04-07,UNI,0.01656075,0.2,0.17,-0.03,0,-0.03,USD
2022-02-11,2022-04-07,UNI,0.0173227,0.2,0.18,-0.02,0,-0.02,USD
2022-02-12,2022-04-07,UNI,0.01847768,0.2,0.19,-0.01,0,-0.01,USD
2022-02-13,2022-04-07,UNI,0.01862231,0.2,0.19,-0.01,0,-0.01,USD
2022-02-14,2022-04-07,UNI,0.01912742,0.2,0.19,-0.01,0,-0.01,USD
2022-02-15,2022-04-07,UNI,0.01825052,0.2,0.19,-0.01,0,-0.01,USD
2022-02-16,2022-04-07,UNI,0.01770556,0.2,0.13,-0.07,0.24,-0.31,USD
2021-12-28,2022-05-06,MATIC,3.68419977,9.85,3.87,-5.98,0.15,-6.13,USD
2021-12-28,2022-05-06,MATIC,0.36988108,0.99,0.39,-0.6,0.01,-0.61,USD
2021-12-28,2022-05-06,MATIC,3.86288946,9.85,4.06,-5.79,0.15,-5.94,USD
2021-12-29,2022-05-06,MATIC,0.38898707,0.99,0.41,-0.58,0.01,-0.59,USD
2021-12-30,2022-05-06,MATIC,0.39594456,0.99,0.42,-0.57,0.01,-0.58,USD
2021-12-30,2022-05-06,MATIC,1.97876389,4.92,2.08,-2.84,0.08,-2.92,USD
2021-12-31,2022-05-06,MATIC,0.38335678,0.99,0.4,-0.59,0.01,-0.6,USD
2022-01-01,2022-05-06,MATIC,0.38620074,0.99,0.41,-0.58,0.01,-0.59,USD
2022-01-02,2022-05-06,MATIC,0.39049923,0.99,0.41,-0.58,0.01,-0.59,USD
2022-01-03,2022-05-06,MATIC,0.39743586,0.99,0.42,-0.57,0.01,-0.58,USD
2022-01-04,2022-05-06,MATIC,0.40679476,0.99,0.43,-0.56,0.01,-0.57,USD
2022-01-05,2022-05-06,MATIC,0.40673528,0.99,0.43,-0.56,0.01,-0.57,USD
2022-01-06,2022-05-06,MATIC,0.46467181,0.99,0.49,-0.5,0.01,-0.51,USD
2022-01-07,2022-05-06,MATIC,0.45902941,0.99,0.48,-0.51,0.01,-0.52,USD
2022-01-08,2022-05-06,MATIC,0.46417692,0.99,0.49,-0.5,0.01,-0.51,USD
2022-01-09,2022-05-06,MATIC,0.49403363,0.99,0.52,-0.47,0.01,-0.48,USD
2022-01-10,2022-05-06,MATIC,0.47095093,0.99,0.5,-0.49,0.01,-0.5,USD
2022-01-11,2022-05-06,MATIC,0.45633799,0.99,0.48,-0.51,0.01,-0.52,USD
2022-01-11,2022-05-06,MATIC,2.10564943,4.92,2.21,-2.71,0.08,-2.79,USD
2022-01-12,2022-05-06,MATIC,0.42510494,0.99,0.45,-0.54,0.01,-0.55,USD
2022-01-13,2022-05-06,MATIC,0.41145745,0.99,0.43,-0.56,0.01,-0.57,USD
2022-01-14,2022-05-06,MATIC,0.43645406,0.99,0.46,-0.53,0.01,-0.54,USD
2022-01-15,2022-05-06,MATIC,0.42383752,0.99,0.45,-0.54,0.01,-0.55,USD
2022-01-16,2022-05-06,MATIC,0.42246381,0.99,0.44,-0.55,0.01,-0.56,USD
2022-01-17,2022-05-06,MATIC,0.41235396,0.99,0.43,-0.56,0.01,-0.57,USD
2022-01-18,2022-05-06,MATIC,0.45885374,0.99,0.48,-0.51,0.01,-0.52,USD
2022-01-19,2022-05-06,MATIC,0.4864223,0.99,0.51,-0.48,0.01,-0.49,USD
2022-01-19,2022-05-06,MATIC,2.33919982,4.92,2.46,-2.46,0.08,-2.54,USD
2022-01-20,2022-05-06,MATIC,0.47763619,0.99,0.5,-0.49,0.01,-0.5,USD
2022-01-21,2022-05-06,MATIC,0.51280202,0.99,0.54,-0.45,0.01,-0.46,USD
2022-01-22,2022-05-06,MATIC,0.62888113,0.99,0.66,-0.33,0.01,-0.34,USD
2022-01-23,2022-05-06,MATIC,0.61002715,0.99,0.64,-0.35,0.01,-0.36,USD
2022-01-24,2022-05-06,MATIC,0.67792816,0.99,0.71,-0.28,0.01,-0.29,USD
2022-01-25,2022-05-06,MATIC,0.68410577,0.99,0.72,-0.27,0.01,-0.28,USD
2022-01-26,2022-05-06,MATIC,0.61627762,0.99,0.65,-0.34,0.01,-0.35,USD
2022-01-27,2022-05-06,MATIC,0.64026146,0.99,0.67,-0.32,0.01,-0.33,USD
2022-01-28,2022-05-06,MATIC,0.60784766,0.99,0.64,-0.35,0.01,-0.36,USD
2022-01-29,2022-05-06,MATIC,0.57129156,0.99,0.6,-0.39,0.01,-0.4,USD
2022-01-30,2022-05-06,MATIC,0.59214773,0.99,0.62,-0.37,0.01,-0.38,USD
2022-01-31,2022-05-06,MATIC,0.63260117,0.99,0.67,-0.32,0.01,-0.33,USD
2022-02-01,2022-05-06,MATIC,0.59678984,0.99,0.63,-0.36,0.01,-0.37,USD
2022-02-02,2022-05-06,MATIC,0.60832233,0.99,0.64,-0.35,0.01,-0.36,USD
2022-02-03,2022-05-06,MATIC,0.6380073,0.99,0.67,-0.32,0.01,-0.33,USD
2022-02-04,2022-05-06,MATIC,0.62402562,0.99,0.66,-0.33,0.01,-0.34,USD
2022-02-05,2022-05-06,MATIC,0.5690237,0.99,0.6,-0.39,0.01,-0.4,USD
2022-02-06,2022-05-06,MATIC,0.57441528,0.99,0.6,-0.39,0.01,-0.4,USD
2022-02-07,2022-05-06,MATIC,0.55255767,0.99,0.58,-0.41,0.01,-0.42,USD
2022-02-07,2022-05-06,MATIC,2.54060626,4.92,2.67,-2.25,0.08,-2.33,USD
2022-02-08,2022-05-06,MATIC,0.50593261,0.99,0.53,-0.46,0.01,-0.47,USD
2022-02-09,2022-05-06,MATIC,0.516753,0.99,0.54,-0.45,0.01,-0.46,USD
2022-02-10,2022-05-06,MATIC,0.49753459,0.99,0.52,-0.47,0.01,-0.48,USD
2022-02-11,2022-05-06,MATIC,0.53094894,0.99,0.56,-0.43,0.01,-0.44,USD
2022-02-12,2022-05-06,MATIC,0.58117796,0.99,0.61,-0.38,0.01,-0.39,USD
2022-02-12,2022-05-06,MATIC,0.28813233,0.49,0.3,-0.19,0.01,-0.2,USD
2022-02-13,2022-05-06,MATIC,0.28589955,0.49,0.3,-0.19,0.01,-0.2,USD
2022-02-14,2022-05-06,MATIC,0.30126775,0.49,0.32,-0.17,0.01,-0.18,USD
2022-02-15,2022-05-06,MATIC,0.27836473,0.49,0.29,-0.2,0.01,-0.21,USD
2022-02-16,2022-05-06,MATIC,0.26506665,0.49,0.28,-0.21,0.01,-0.22,USD
2022-02-17,2022-05-06,MATIC,0.13638642,0.25,0.14,-0.11,0,-0.11,USD
2022-02-18,2022-05-06,MATIC,0.14672511,0.25,0.15,-0.1,0,-0.1,USD
2022-02-19,2022-05-06,MATIC,0.15238805,0.25,0.16,-0.09,0,-0.09,USD
2022-02-20,2022-05-06,MATIC,0.1622937,0.25,0.17,-0.08,0,-0.08,USD
2022-02-21,2022-05-06,MATIC,0.15486495,0.25,0.16,-0.09,0,-0.09,USD
2022-02-22,2022-05-06,MATIC,0.180142,0.25,0.19,-0.06,0,-0.06,USD
2022-02-23,2022-05-06,MATIC,0.16375457,0.25,0.17,-0.08,0,-0.08,USD
2022-02-24,2022-05-06,MATIC,0.18869588,0.25,0.2,-0.05,0,-0.05,USD
2022-02-25,2022-05-06,MATIC,0.17420954,0.25,0.18,-0.07,0,-0.07,USD
2022-02-26,2022-05-06,MATIC,0.16130586,0.25,0.17,-0.08,0,-0.08,USD
2022-02-27,2022-05-06,MATIC,0.16811747,0.25,0.18,-0.07,0,-0.07,USD
2022-02-28,2022-05-06,MATIC,0.16848262,0.25,0.18,-0.07,0,-0.07,USD
2022-03-01,2022-05-06,MATIC,0.15675864,0.25,0.16,-0.09,0,-0.09,USD
2022-03-02,2022-05-06,MATIC,0.15385203,0.25,0.16,-0.09,0,-0.09,USD
2022-03-03,2022-05-06,MATIC,0.15399187,0.25,0.16,-0.09,0,-0.09,USD
2022-03-04,2022-05-06,MATIC,0.16122657,0.25,0.17,-0.08,0,-0.08,USD
2022-03-05,2022-05-06,MATIC,0.16682914,0.25,0.18,-0.07,0,-0.07,USD
2022-03-06,2022-05-06,MATIC,0.16807476,0.25,0.18,-0.07,0,-0.07,USD
2022-03-07,2022-05-06,MATIC,0.17634777,0.25,0.19,-0.06,0,-0.06,USD
2022-03-08,2022-05-06,MATIC,0.17250237,0.25,0.18,-0.07,0,-0.07,USD
2022-03-09,2022-05-06,MATIC,0.16387223,0.25,0.17,-0.08,0,-0.08,USD
2022-03-10,2022-05-06,MATIC,0.17516561,0.25,0.18,-0.07,0,-0.07,USD
2022-03-11,2022-05-06,MATIC,0.17244106,0.25,0.18,-0.07,0,-0.07,USD
2022-03-12,2022-05-06,MATIC,0.17550567,0.25,0.18,-0.07,0,-0.07,USD
2022-03-13,2022-05-06,MATIC,0.17762558,0.25,0.19,-0.06,0,-0.06,USD
2022-03-14,2022-05-06,MATIC,0.18028556,0.25,0.19,-0.06,0,-0.06,USD
2022-03-15,2022-05-06,MATIC,0.18642415,0.25,0.2,-0.05,0,-0.05,USD
2022-03-16,2022-05-06,MATIC,0.1798751,0.25,0.19,-0.06,0,-0.06,USD
2022-03-17,2022-05-06,MATIC,0.17210895,0.25,0.18,-0.07,0,-0.07,USD
2022-03-18,2022-05-06,MATIC,0.17507965,0.25,0.18,-0.07,0,-0.07,USD
2022-03-20,2022-05-06,MATIC,0.45540146,0.69,0.48,-0.21,0.01,-0.22,USD
2022-03-27,2022-05-06,MATIC,0.42386111,0.69,0.45,-0.24,0.01,-0.25,USD
2022-04-03,2022-05-06,MATIC,0.40928159,0.69,0.43,-0.26,0.01,-0.27,USD
2022-04-10,2022-05-06,MATIC,0.47176402,0.69,0.5,-0.19,0.01,-0.2,USD
2022-04-17,2022-05-06,MATIC,0.49947269,0.69,0.53,-0.16,0.01,-0.17,USD
2022-04-24,2022-05-06,MATIC,0.50489481,0.69,0.53,-0.16,0.01,-0.17,USD
2022-05-01,2022-05-06,MATIC,0.63812493,0.69,0.68,-0.01,0.08,-0.09,USD
2021-08-26,2022-05-09,SOL,0.020486,1.39,1.46,0.07,0.02,0.05,USD
2021-08-27,2022-05-09,SOL,0.024034,1.96,1.71,-0.25,0.04,-0.29,USD
2021-08-27,2022-05-09,SOL,0.012075,0.99,0.86,-0.13,0.01,-0.14,USD
2021-08-28,2022-05-09,SOL,0.02255,1.96,1.6,-0.36,0.04,-0.4,USD
2021-08-28,2022-05-09,SOL,0.011349,0.99,0.81,-0.18,0.01,-0.19,USD
2021-08-29,2022-05-09,SOL,0.020819,1.96,1.48,-0.48,0.04,-0.52,USD
2021-08-29,2022-05-09,SOL,0.010463,0.99,0.74,-0.25,0.01,-0.26,USD
2021-08-30,2022-05-09,SOL,0.019749,1.96,1.41,-0.55,0.04,-0.59,USD
2021-08-30,2022-05-09,SOL,0.009879,0.99,0.7,-0.29,0.01,-0.3,USD
2021-08-30,2022-05-09,SOL,0.029703,2.95,2.11,-0.84,0.05,-0.89,USD
2021-08-31,2022-05-09,SOL,0.024786,2.95,1.76,-1.19,0.05,-1.24,USD
2021-08-31,2022-05-09,SOL,0.016432,1.96,1.17,-0.79,0.04,-0.83,USD
2021-08-31,2022-05-09,SOL,0.008266,0.99,0.59,-0.4,0.01,-0.41,USD
2021-09-01,2022-05-09,SOL,0.017818,1.96,1.27,-0.69,0.04,-0.73,USD
2021-09-01,2022-05-09,SOL,0.008957,0.99,0.64,-0.35,0.01,-0.36,USD
2021-09-02,2022-05-09,SOL,0.017008,1.96,1.21,-0.75,0.04,-0.79,USD
2021-09-02,2022-05-09,SOL,0.008634,0.99,0.61,-0.38,0.01,-0.39,USD
2021-09-03,2022-05-09,SOL,0.013523,1.96,0.96,-1,0.04,-1.04,USD
2021-09-03,2022-05-09,SOL,0.006809,0.99,0.48,-0.51,0.01,-0.52,USD
2021-09-04,2022-05-09,SOL,0.019969,2.95,1.42,-1.53,0.05,-1.58,USD
2021-09-04,2022-05-09,SOL,0.013308,1.96,0.95,-1.01,0.04,-1.05,USD
2021-09-04,2022-05-09,SOL,0.006739,0.99,0.48,-0.51,0.01,-0.52,USD
2021-09-04,2022-05-09,SOL,0.021178,2.95,1.51,-1.44,0.05,-1.49,USD
2021-09-05,2022-05-09,SOL,0.021108,2.95,1.5,-1.45,0.05,-1.5,USD
2021-09-05,2022-05-09,SOL,0.014051,1.96,1,-0.96,0.04,-1,USD
2021-09-05,2022-05-09,SOL,0.007093,0.99,0.5,-0.49,0.01,-0.5,USD
2021-09-06,2022-05-09,SOL,0.020165,2.95,1.43,-1.52,0.05,-1.57,USD
2021-09-06,2022-05-09,SOL,0.013439,1.96,0.96,-1,0.04,-1.04,USD
